Type	Package	Permission	Granted?
package	com.google.android.backuptransport	android.permission.STATUS_BAR	true
package	com.google.android.backuptransport	android.permission.SEND_SMS_NO_CONFIRMATION	true
package	com.google.android.backuptransport	com.google.android.gms.DRIVE	true
package	com.google.android.backuptransport	android.permission.DUMP	true
package	com.google.android.backuptransport	com.google.android.gms.permission.REQUEST_SCREEN_LOCK_COMPLEXITY	true
package	com.google.android.backuptransport	android.permission.LOCATION_HARDWARE	true
package	com.google.android.backuptransport	android.permission.WAKE_LOCK	true
package	com.google.android.backuptransport	com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE	true
package	com.google.android.backuptransport	android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED	true
package	com.google.android.backuptransport	com.google.android.gms.permission.GROWTH	true
package	com.google.android.backuptransport	android.permission.UPDATE_APP_OPS_STATS	true
package	com.google.android.backuptransport	android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	true
package	com.google.android.backuptransport	android.permission.READ_OEM_UNLOCK_STATE	true
package	com.google.android.backuptransport	com.google.android.gtalkservice.permission.GTALK_SERVICE	true
package	com.google.android.backuptransport	com.google.android.gms.magictether.permission.DISABLE_SOFT_AP	true
package	com.google.android.backuptransport	com.google.android.gms.chromesync.permission.METADATA_UPDATED	true
package	com.android.storagemanager	android.permission.USE_RESERVED_DISK	true
package	com.android.storagemanager	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.storagemanager	android.permission.GET_PACKAGE_SIZE	true
package	com.android.storagemanager	android.permission.PACKAGE_USAGE_STATS	true
package	com.android.storagemanager	android.permission.WRITE_SECURE_SETTINGS	true
package	com.android.storagemanager	android.permission.MANAGE_USERS	true
package	com.android.storagemanager	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.storagemanager	android.permission.DELETE_PACKAGES	true
package	com.android.settings	android.permission.BIND_INCALL_SERVICE	true
package	com.android.settings	android.permission.WRITE_SETTINGS	true
package	com.android.settings	android.permission.CONFIGURE_WIFI_DISPLAY	true
package	com.android.settings	android.permission.CONFIGURE_DISPLAY_COLOR_MODE	true
package	com.android.settings	android.permission.ACCESS_WIMAX_STATE	true
package	com.android.settings	android.permission.USE_CREDENTIALS	true
package	com.android.settings	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.android.settings	android.permission.ACCESS_CHECKIN_PROPERTIES	true
package	com.android.settings	android.permission.MODIFY_AUDIO_ROUTING	true
package	com.android.settings	android.permission.INSTALL_LOCATION_PROVIDER	true
package	com.android.settings	android.permission.USE_RESERVED_DISK	true
package	com.android.settings	android.permission.BROADCAST_PHONE_ACCOUNT_REGISTRATION	true
package	com.android.settings	android.permission.CLEAR_APP_USER_DATA	true
package	com.android.settings	android.permission.BROADCAST_CALLLOG_INFO	true
package	com.android.settings	android.permission.NFC	true
package	com.android.settings	android.permission.NETWORK_SETTINGS	true
package	com.android.settings	android.permission.CALL_PRIVILEGED	true
package	com.android.settings	android.permission.MASTER_CLEAR	true
package	com.android.settings	android.permission.FOREGROUND_SERVICE	true
package	com.android.settings	android.permission.WRITE_SYNC_SETTINGS	true
package	com.android.settings	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.settings	com.google.android.googleapps.permission.GOOGLE_AUTH	true
package	com.android.settings	android.permission.PEERS_MAC_ADDRESS	true
package	com.android.settings	android.permission.DEVICE_POWER	true
package	com.android.settings	android.permission.READ_PRINT_SERVICES	true
package	com.android.settings	android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS	true
package	com.android.settings	android.permission.READ_PROFILE	true
package	com.android.settings	android.permission.BLUETOOTH	true
package	com.android.settings	android.permission.WRITE_MEDIA_STORAGE	true
package	com.android.settings	android.permission.WRITE_BLOCKED_NUMBERS	true
package	com.android.settings	android.permission.INTERNET	true
package	com.android.settings	android.permission.BLUETOOTH_ADMIN	true
package	com.android.settings	android.permission.CONTROL_VPN	true
package	com.android.settings	android.permission.MANAGE_FINGERPRINT	true
package	com.android.settings	android.permission.BIND_CONNECTION_SERVICE	true
package	com.android.settings	android.permission.ACCESS_INSTANT_APPS	true
package	com.android.settings	android.permission.MANAGE_USB	true
package	com.android.settings	android.permission.INTERACT_ACROSS_USERS_FULL	true
package	com.android.settings	android.permission.STOP_APP_SWITCHES	true
package	com.android.settings	android.permission.BATTERY_STATS	true
package	com.android.settings	android.permission.PACKAGE_USAGE_STATS	true
package	com.android.settings	android.permission.MOUNT_UNMOUNT_FILESYSTEMS	true
package	com.android.settings	android.permission.TETHER_PRIVILEGED	true
package	com.android.settings	android.permission.WRITE_SECURE_SETTINGS	true
package	com.android.settings	android.permission.MOVE_PACKAGE	true
package	com.android.settings	android.permission.READ_BLOCKED_NUMBERS	true
package	com.android.settings	android.permission.READ_SEARCH_INDEXABLES	true
package	com.android.settings	android.permission.TRIGGER_TIME_ZONE_RULES_CHECK	true
package	com.android.settings	android.permission.ACCESS_DOWNLOAD_MANAGER	true
package	com.android.settings	android.permission.BLUETOOTH_PRIVILEGED	true
package	com.android.settings	android.permission.HARDWARE_TEST	true
package	com.android.settings	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
package	com.android.settings	android.intent.category.MASTER_CLEAR.permission.C2D_MESSAGE	true
package	com.android.settings	android.permission.BIND_JOB_SERVICE	true
package	com.android.settings	android.permission.CONFIRM_FULL_BACKUP	true
package	com.android.settings	android.permission.SET_TIME	true
package	com.android.settings	android.permission.WRITE_APN_SETTINGS	true
package	com.android.settings	android.permission.CHANGE_WIFI_STATE	true
package	com.android.settings	android.permission.MANAGE_USERS	true
package	com.android.settings	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.settings	android.permission.BACKUP	true
package	com.android.settings	android.permission.CHANGE_CONFIGURATION	true
package	com.android.settings	android.permission.USER_ACTIVITY	true
package	com.android.settings	android.permission.LOCAL_MAC_ADDRESS	true
package	com.android.settings	android.permission.COPY_PROTECTED_DATA	true
package	com.android.settings	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.settings	android.permission.SET_KEYBOARD_LAYOUT	true
package	com.android.settings	android.permission.MANAGE_APP_OPS_RESTRICTIONS	true
package	com.android.settings	android.permission.MANAGE_USER_OEM_UNLOCK_STATE	true
package	com.android.settings	android.permission.USE_FINGERPRINT	true
package	com.android.settings	android.permission.REQUEST_NETWORK_SCORES	true
package	com.android.settings	android.permission.WRITE_USER_DICTIONARY	true
package	com.android.settings	android.permission.READ_SYNC_STATS	true
package	com.android.settings	android.permission.REBOOT	true
package	com.android.settings	android.permission.REQUEST_DELETE_PACKAGES	true
package	com.android.settings	android.permission.OEM_UNLOCK_STATE	true
package	com.android.settings	android.permission.MANAGE_DEVICE_ADMINS	true
package	com.android.settings	android.permission.CHANGE_APP_IDLE_STATE	true
package	com.android.settings	android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE	true
package	com.android.settings	android.permission.TEST_BLACKLISTED_PASSWORD	true
package	com.android.settings	android.permission.SET_POINTER_SPEED	true
package	com.android.settings	android.permission.MANAGE_NOTIFICATIONS	true
package	com.android.settings	android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS	true
package	com.android.settings	android.permission.READ_SYNC_SETTINGS	true
package	com.android.settings	android.permission.OVERRIDE_WIFI_CONFIG	true
package	com.android.settings	android.permission.FORCE_STOP_PACKAGES	true
package	com.android.settings	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true
package	com.android.settings	android.permission.ACCESS_NOTIFICATIONS	true
package	com.android.settings	android.permission.VIBRATE	true
package	com.android.settings	com.android.certinstaller.INSTALL_AS_USER	true
package	com.android.settings	android.permission.READ_USER_DICTIONARY	true
package	com.android.settings	android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS	true
package	com.android.settings	android.permission.ACCESS_WIFI_STATE	true
package	com.android.settings	android.permission.MANAGE_APP_OPS_MODES	true
package	com.android.settings	android.permission.CHANGE_WIMAX_STATE	true
package	com.android.settings	android.permission.MODIFY_PHONE_STATE	true
package	com.android.settings	android.permission.STATUS_BAR	true
package	com.android.settings	android.permission.LOCATION_HARDWARE	true
package	com.android.settings	android.permission.WAKE_LOCK	true
package	com.android.settings	android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE	true
package	com.android.settings	android.permission.DELETE_PACKAGES	true
package	com.google.android.inputmethod.pinyin	android.permission.USE_CREDENTIALS	true
package	com.google.android.inputmethod.pinyin	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.inputmethod.pinyin	android.permission.MANAGE_ACCOUNTS	true
package	com.google.android.inputmethod.pinyin	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.inputmethod.pinyin	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.inputmethod.pinyin	android.permission.INTERNET	true
package	com.google.android.inputmethod.pinyin	android.permission.GET_PACKAGE_SIZE	true
package	com.google.android.inputmethod.pinyin	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.inputmethod.pinyin	android.permission.WRITE_USER_DICTIONARY	true
package	com.google.android.inputmethod.pinyin	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.inputmethod.pinyin	android.permission.VIBRATE	true
package	com.google.android.inputmethod.pinyin	android.permission.READ_USER_DICTIONARY	true
package	com.android.vpndialogs	android.permission.CONTROL_VPN	true
package	com.android.vpndialogs	android.permission.CONNECTIVITY_INTERNAL	true
package	com.google.android.apps.wallpaper	android.permission.READ_WALLPAPER_INTERNAL	true
package	com.google.android.apps.wallpaper	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.apps.wallpaper	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.apps.wallpaper	android.permission.INTERNET	true
package	com.google.android.apps.wallpaper	com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED	true
package	com.google.android.apps.wallpaper	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.apps.wallpaper	android.permission.SET_WALLPAPER	true
package	com.google.android.apps.wallpaper	android.permission.WAKE_LOCK	true
package	com.android.phone	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.android.phone	android.permission.WRITE_SETTINGS	true
package	com.android.phone	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.android.phone	android.permission.USE_RESERVED_DISK	true
package	com.android.phone	android.permission.MANAGE_ACCOUNTS	true
package	com.android.phone	android.permission.SYSTEM_ALERT_WINDOW	true
package	com.android.phone	android.permission.BIND_CARRIER_SERVICES	true
package	com.android.phone	android.permission.SEND_RESPOND_VIA_MESSAGE	true
package	com.android.phone	android.permission.SHUTDOWN	true
package	com.android.phone	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
package	com.android.phone	android.permission.INTERNAL_SYSTEM_WINDOW	true
package	com.android.phone	android.permission.NETWORK_SETTINGS	true
package	com.android.phone	android.permission.BROADCAST_SMS	true
package	com.android.phone	android.permission.CALL_PRIVILEGED	true
package	com.android.phone	android.permission.CHANGE_NETWORK_STATE	true
